cell_name,batch,cell_type
D17TGFB_29,celseq,ductal
D17TGFB_34,celseq,ductal
D17TGFB_37,celseq,ductal
D17TGFB_55,celseq,ductal
D17TGFB_64,celseq,ductal
D17TGFB_72,celseq,ductal
D17TGFB_79,celseq,ductal
D17TGFB_81,celseq,ductal
D17TGFB_83,celseq,ductal
D17TGFB_86,celseq,ductal
D17TGFB_87,celseq,ductal
D17TGFB_88,celseq,ductal
D2ex_4,celseq,ductal
D2ex_5,celseq,ductal
D2ex_6,celseq,ductal
D2ex_7,celseq,ductal
D2ex_8,celseq,ductal
D2ex_9,celseq,ductal
D2ex_11,celseq,ductal
D2ex_12,celseq,ductal
D2ex_14,celseq,ductal
D2ex_17,celseq,ductal
D2ex_19,celseq,ductal
D2ex_20,celseq,ductal
D2ex_22,celseq,ductal
D2ex_23,celseq,ductal
D2ex_25,celseq,ductal
D2ex_27,celseq,ductal
D2ex_29,celseq,ductal
D2ex_30,celseq,ductal
D2ex_33,celseq,ductal
D2ex_35,celseq,ductal
D2ex_36,celseq,ductal
D2ex_38,celseq,ductal
D2ex_47,celseq,ductal
D2ex_49,celseq,ductal
D2ex_52,celseq,ductal
D2ex_53,celseq,ductal
D2ex_55,celseq,ductal
D2ex_56,celseq,ductal
D2ex_57,celseq,ductal
D2ex_58,celseq,ductal
D2ex_62,celseq,ductal
D2ex_67,celseq,ductal
D2ex_68,celseq,ductal
D2ex_71,celseq,ductal
D2ex_72,celseq,ductal
D2ex_73,celseq,ductal
D2ex_74,celseq,ductal
D2ex_75,celseq,ductal
D2ex_77,celseq,ductal
D2ex_82,celseq,ductal
D2ex_83,celseq,ductal
D2ex_84,celseq,ductal
D2ex_85,celseq,ductal
D2ex_88,celseq,ductal
D2ex_89,celseq,ductal
D2ex_90,celseq,ductal
D3en1_29,celseq,ductal
D3en1_30,celseq,ductal
D3en1_50,celseq,ductal
D3en1_60,celseq,ductal
D3en1_71,celseq,ductal
D3en1_75,celseq,ductal
D3en1_79,celseq,ductal
D3en1_87,celseq,ductal
D3en1_88,celseq,ductal
D3en2_24,celseq,ductal
D3en2_60,celseq,ductal
D3en2_62,celseq,ductal
D3en2_68,celseq,ductal
D3en2_71,celseq,ductal
D3en2_91,celseq,ductal
D3en3_6,celseq,ductal
D3en3_53,celseq,ductal
D3en3_87,celseq,ductal
D3en4_4,celseq,ductal
D3en4_6,celseq,ductal
D3en4_23,celseq,ductal
D3en4_41,celseq,ductal
D3en4_61,celseq,ductal
D3en4_63,celseq,ductal
D3en4_64,celseq,ductal
D3en4_65,celseq,ductal
D3en4_73,celseq,ductal
D3en4_74,celseq,ductal
D3ex_4,celseq,ductal
D3ex_9,celseq,ductal
D3ex_12,celseq,ductal
D3ex_34,celseq,ductal
D3ex_91,celseq,ductal
D71_6,celseq,ductal
D71_12,celseq,ductal
D71_14,celseq,ductal
D71_18,celseq,ductal
D71_23,celseq,ductal
D71_27,celseq,ductal
D71_28,celseq,ductal
D71_31,celseq,ductal
D71_33,celseq,ductal
D71_41,celseq,ductal
D71_45,celseq,ductal
D71_52,celseq,ductal
D71_53,celseq,ductal
D71_56,celseq,ductal
D71_64,celseq,ductal
D71_65,celseq,ductal
D71_66,celseq,ductal
D71_67,celseq,ductal
D71_69,celseq,ductal
D71_70,celseq,ductal
D71_71,celseq,ductal
D71_72,celseq,ductal
D71_73,celseq,ductal
D71_75,celseq,ductal
D71_80,celseq,ductal
D71_81,celseq,ductal
D71_85,celseq,ductal
D71_95,celseq,ductal
D72_4,celseq,ductal
D72_23,celseq,ductal
D72_31,celseq,ductal
D72_32,celseq,ductal
D72_34,celseq,ductal
D72_37,celseq,ductal
D72_43,celseq,ductal
D72_49,celseq,ductal
D72_52,celseq,ductal
D72_53,celseq,ductal
D72_61,celseq,ductal
D72_65,celseq,ductal
D72_66,celseq,ductal
D72_68,celseq,ductal
D72_72,celseq,ductal
D72_76,celseq,ductal
D72_78,celseq,ductal
D72_82,celseq,ductal
D72_86,celseq,ductal
D72_93,celseq,ductal
D73_2,celseq,ductal
D73_5,celseq,ductal
D73_8,celseq,ductal
D73_11,celseq,ductal
D73_18,celseq,ductal
D73_19,celseq,ductal
D73_23,celseq,ductal
D73_24,celseq,ductal
D73_25,celseq,ductal
D73_26,celseq,ductal
D73_27,celseq,ductal
D73_29,celseq,ductal
D73_34,celseq,ductal
D73_40,celseq,ductal
D73_46,celseq,ductal
D73_49,celseq,ductal
D73_50,celseq,ductal
D73_51,celseq,ductal
D73_54,celseq,ductal
D73_57,celseq,ductal
D73_60,celseq,ductal
D73_63,celseq,ductal
D73_64,celseq,ductal
D73_65,celseq,ductal
D73_70,celseq,ductal
D73_71,celseq,ductal
D73_73,celseq,ductal
D73_78,celseq,ductal
D73_84,celseq,ductal
D73_89,celseq,ductal
D73_96,celseq,ductal
D74_6,celseq,ductal
D74_13,celseq,ductal
D74_15,celseq,ductal
D74_17,celseq,ductal
D74_18,celseq,ductal
D74_22,celseq,ductal
D74_23,celseq,ductal
D74_24,celseq,ductal
D74_26,celseq,ductal
D74_27,celseq,ductal
D74_28,celseq,ductal
D74_31,celseq,ductal
D74_34,celseq,ductal
D74_37,celseq,ductal
D74_39,celseq,ductal
D74_43,celseq,ductal
D74_46,celseq,ductal
D74_47,celseq,ductal
D74_54,celseq,ductal
D74_58,celseq,ductal
D74_60,celseq,ductal
D74_63,celseq,ductal
D74_69,celseq,ductal
D74_71,celseq,ductal
D74_74,celseq,ductal
D74_78,celseq,ductal
D74_79,celseq,ductal
D74_91,celseq,ductal
D74_93,celseq,ductal
D74_94,celseq,ductal
D28-1_5,celseq2,ductal
D28-1_13,celseq2,ductal
D28-1_49,celseq2,ductal
D28-1_52,celseq2,ductal
D28-1_66,celseq2,ductal
D28-1_73,celseq2,ductal
D28-1_77,celseq2,ductal
D28-1_80,celseq2,ductal
D28-1_90,celseq2,ductal
D28-1_91,celseq2,ductal
D28-2_13,celseq2,ductal
D28-2_16,celseq2,ductal
D28-2_17,celseq2,ductal
D28-2_26,celseq2,ductal
D28-2_29,celseq2,ductal
D28-2_40,celseq2,ductal
D28-2_64,celseq2,ductal
D28-3_29,celseq2,ductal
D28-3_49,celseq2,ductal
D28-3_53,celseq2,ductal
D28-3_54,celseq2,ductal
D28-3_63,celseq2,ductal
D28-3_73,celseq2,ductal
D28-3_86,celseq2,ductal
D28-4_22,celseq2,ductal
D28-4_43,celseq2,ductal
D28-4_50,celseq2,ductal
D28-4_52,celseq2,ductal
D28-4_55,celseq2,ductal
D28-4_73,celseq2,ductal
D28-4_74,celseq2,ductal
D28-4_78,celseq2,ductal
D28-4_91,celseq2,ductal
D28-5_4,celseq2,ductal
D28-5_16,celseq2,ductal
D28-5_26,celseq2,ductal
D28-5_30,celseq2,ductal
D28-5_61,celseq2,ductal
D28-5_66,celseq2,ductal
D28-5_75,celseq2,ductal
D28-6_16,celseq2,ductal
D28-6_17,celseq2,ductal
D28-6_39,celseq2,ductal
D28-6_75,celseq2,ductal
D28-7_15,celseq2,ductal
D28-7_18,celseq2,ductal
D28-7_42,celseq2,ductal
D28-7_50,celseq2,ductal
D28-7_76,celseq2,ductal
D28-7_85,celseq2,ductal
D28-7_87,celseq2,ductal
D28-7_89,celseq2,ductal
D28-8_1,celseq2,ductal
D28-8_28,celseq2,ductal
D28-8_31,celseq2,ductal
D28-8_37,celseq2,ductal
D28-8_51,celseq2,ductal
D28-8_55,celseq2,ductal
D28-8_62,celseq2,ductal
D28-8_78,celseq2,ductal
D28-8_87,celseq2,ductal
D28-8_90,celseq2,ductal
D29-1_54,celseq2,ductal
D29-1_65,celseq2,ductal
D29-2_7,celseq2,ductal
D29-2_12,celseq2,ductal
D29-2_57,celseq2,ductal
D29-2_61,celseq2,ductal
D29-2_63,celseq2,ductal
D29-2_65,celseq2,ductal
D29-2_88,celseq2,ductal
D29-3_12,celseq2,ductal
D29-3_17,celseq2,ductal
D29-3_50,celseq2,ductal
D29-4_45,celseq2,ductal
D29-4_47,celseq2,ductal
D29-5_64,celseq2,ductal
D29-5_89,celseq2,ductal
D29-7_20,celseq2,ductal
D29-8_63,celseq2,ductal
D29-8_75,celseq2,ductal
D29-8_88,celseq2,ductal
D30-1_13,celseq2,ductal
D30-1_31,celseq2,ductal
D30-1_42,celseq2,ductal
D30-1_43,celseq2,ductal
D30-1_46,celseq2,ductal
D30-1_78,celseq2,ductal
D30-1_88,celseq2,ductal
D30-2_4,celseq2,ductal
D30-2_9,celseq2,ductal
D30-2_35,celseq2,ductal
D30-2_40,celseq2,ductal
D30-2_50,celseq2,ductal
D30-2_58,celseq2,ductal
D30-3_8,celseq2,ductal
D30-3_12,celseq2,ductal
D30-3_17,celseq2,ductal
D30-3_24,celseq2,ductal
D30-3_32,celseq2,ductal
D30-3_49,celseq2,ductal
D30-3_56,celseq2,ductal
D30-3_90,celseq2,ductal
D30-4_7,celseq2,ductal
D30-4_13,celseq2,ductal
D30-4_16,celseq2,ductal
D30-4_27,celseq2,ductal
D30-4_31,celseq2,ductal
D30-4_38,celseq2,ductal
D30-4_42,celseq2,ductal
D30-4_44,celseq2,ductal
D30-4_46,celseq2,ductal
D30-4_51,celseq2,ductal
D30-4_53,celseq2,ductal
D30-4_58,celseq2,ductal
D30-4_91,celseq2,ductal
D30-4_92,celseq2,ductal
D30-4_93,celseq2,ductal
D30-5_5,celseq2,ductal
D30-5_9,celseq2,ductal
D30-5_31,celseq2,ductal
D30-5_34,celseq2,ductal
D30-5_38,celseq2,ductal
D30-5_42,celseq2,ductal
D30-5_44,celseq2,ductal
D30-5_46,celseq2,ductal
D30-5_50,celseq2,ductal
D30-5_58,celseq2,ductal
D30-5_61,celseq2,ductal
D30-5_64,celseq2,ductal
D30-5_78,celseq2,ductal
D30-5_81,celseq2,ductal
D30-6_12,celseq2,ductal
D30-6_20,celseq2,ductal
D30-6_25,celseq2,ductal
D30-6_34,celseq2,ductal
D30-6_48,celseq2,ductal
D30-6_52,celseq2,ductal
D30-6_57,celseq2,ductal
D30-6_61,celseq2,ductal
D30-6_64,celseq2,ductal
D30-6_69,celseq2,ductal
D30-6_77,celseq2,ductal
D30-6_78,celseq2,ductal
D30-6_86,celseq2,ductal
D30-7_15,celseq2,ductal
D30-7_17,celseq2,ductal
D30-7_35,celseq2,ductal
D30-7_46,celseq2,ductal
D30-7_51,celseq2,ductal
D30-7_74,celseq2,ductal
D30-7_83,celseq2,ductal
D30-7_85,celseq2,ductal
D30-8_4,celseq2,ductal
D30-8_8,celseq2,ductal
D30-8_16,celseq2,ductal
D30-8_22,celseq2,ductal
D30-8_29,celseq2,ductal
D30-8_38,celseq2,ductal
D30-8_82,celseq2,ductal
D30-8_93,celseq2,ductal
D31-1_12,celseq2,ductal
D31-1_16,celseq2,ductal
D31-1_50,celseq2,ductal
D31-1_55,celseq2,ductal
D31-1_62,celseq2,ductal
D31-1_72,celseq2,ductal
D31-1_76,celseq2,ductal
D31-1_77,celseq2,ductal
D31-1_82,celseq2,ductal
D31-1_83,celseq2,ductal
D31-1_84,celseq2,ductal
D31-1_90,celseq2,ductal
D31-1_93,celseq2,ductal
D31-2_10,celseq2,ductal
D31-2_17,celseq2,ductal
D31-2_20,celseq2,ductal
D31-2_21,celseq2,ductal
D31-2_35,celseq2,ductal
D31-2_37,celseq2,ductal
D31-2_40,celseq2,ductal
D31-2_41,celseq2,ductal
D31-2_54,celseq2,ductal
D31-2_59,celseq2,ductal
D31-2_62,celseq2,ductal
D31-2_68,celseq2,ductal
D31-2_73,celseq2,ductal
D31-2_76,celseq2,ductal
D31-2_77,celseq2,ductal
D31-2_78,celseq2,ductal
D31-2_84,celseq2,ductal
D31-2_94,celseq2,ductal
D31-3_12,celseq2,ductal
D31-3_21,celseq2,ductal
D31-3_37,celseq2,ductal
D31-3_65,celseq2,ductal
D31-3_81,celseq2,ductal
D31-3_82,celseq2,ductal
D31-4_33,celseq2,ductal
D31-4_35,celseq2,ductal
D31-4_38,celseq2,ductal
D31-4_56,celseq2,ductal
D31-4_57,celseq2,ductal
D31-4_68,celseq2,ductal
D31-4_69,celseq2,ductal
D31-4_71,celseq2,ductal
D31-4_73,celseq2,ductal
D31-4_76,celseq2,ductal
D31-4_77,celseq2,ductal
D31-5_13,celseq2,ductal
D31-5_14,celseq2,ductal
D31-5_19,celseq2,ductal
D31-5_37,celseq2,ductal
D31-5_41,celseq2,ductal
D31-5_51,celseq2,ductal
D31-5_64,celseq2,ductal
D31-5_65,celseq2,ductal
D31-5_73,celseq2,ductal
D31-5_81,celseq2,ductal
D31-5_91,celseq2,ductal
D31-6_4,celseq2,ductal
D31-6_27,celseq2,ductal
D31-6_28,celseq2,ductal
D31-6_34,celseq2,ductal
D31-6_37,celseq2,ductal
D31-6_41,celseq2,ductal
D31-6_44,celseq2,ductal
D31-6_50,celseq2,ductal
D31-6_51,celseq2,ductal
D31-6_68,celseq2,ductal
D31-6_72,celseq2,ductal
D31-6_79,celseq2,ductal
D31-6_82,celseq2,ductal
D31-6_93,celseq2,ductal
D31-7_10,celseq2,ductal
D31-7_16,celseq2,ductal
D31-7_18,celseq2,ductal
D31-7_23,celseq2,ductal
D31-7_26,celseq2,ductal
D31-7_29,celseq2,ductal
D31-7_42,celseq2,ductal
D31-7_56,celseq2,ductal
D31-7_57,celseq2,ductal
D31-7_73,celseq2,ductal
D31-7_89,celseq2,ductal
D31-8_19,celseq2,ductal
D31-8_20,celseq2,ductal
D31-8_23,celseq2,ductal
D31-8_30,celseq2,ductal
D31-8_37,celseq2,ductal
D31-8_45,celseq2,ductal
D31-8_58,celseq2,ductal
D31-8_75,celseq2,ductal
D31-8_77,celseq2,ductal
D31-8_80,celseq2,ductal
D31-8_85,celseq2,ductal
D31-8_90,celseq2,ductal
D31-8_94,celseq2,ductal
10th_C10_S104,fluidigmc1,ductal
10th_C24_S90,fluidigmc1,ductal
10th_C4_S103,fluidigmc1,ductal
10th_C54_S124,fluidigmc1,ductal
10th_C68_S75,fluidigmc1,ductal
10th_C73_S84,fluidigmc1,ductal
10th_C7_S60,fluidigmc1,ductal
10th_C80_S77,fluidigmc1,ductal
10th_C88_S130,fluidigmc1,ductal
11th-C24_S49,fluidigmc1,ductal
11th-C26_S12,fluidigmc1,ductal
11th-C43_S7,fluidigmc1,ductal
11th-C4_S62,fluidigmc1,ductal
11th-C55_S24,fluidigmc1,ductal
11th-C58_S71,fluidigmc1,ductal
11th-C68_S34,fluidigmc1,ductal
11th-C7_S16,fluidigmc1,ductal
12th-C56_S211,fluidigmc1,ductal
13th_C49_S155,fluidigmc1,ductal
13th_C8_S140,fluidigmc1,ductal
3rd-C20_S22,fluidigmc1,ductal
4th-C70_S46,fluidigmc1,ductal
4th-C81_S64,fluidigmc1,ductal
5th-C11_S91,fluidigmc1,ductal
5th-C30_S105,fluidigmc1,ductal
5th-C41_S113,fluidigmc1,ductal
5th-C43_S121,fluidigmc1,ductal
5th-C57_S96,fluidigmc1,ductal
7th-C17_S29,fluidigmc1,ductal
7th-C47_S81,fluidigmc1,ductal
7th-C76_S52,fluidigmc1,ductal
7th-C81_S56,fluidigmc1,ductal
7th-C88_S75,fluidigmc1,ductal
8th-C67_S117,fluidigmc1,ductal
8th-C73_S130,fluidigmc1,ductal
9th-C61_S25,fluidigmc1,ductal
AZ_C3,smartseq2,ductal
AZ_F9,smartseq2,ductal
AZ_C9,smartseq2,ductal
HP1502401_H23,smartseq2,ductal
HP1502401_G23,smartseq2,ductal
HP1502401_D18,smartseq2,ductal
HP1502401_L5,smartseq2,ductal
HP1502401_H21,smartseq2,ductal
HP1502401_N18,smartseq2,ductal
HP1502401_I2,smartseq2,ductal
HP1502401_L18,smartseq2,ductal
HP1502401_D4,smartseq2,ductal
HP1502401_J15,smartseq2,ductal
HP1502401_J19,smartseq2,ductal
HP1502401_O10,smartseq2,ductal
HP1502401_C12,smartseq2,ductal
HP1502401_J17,smartseq2,ductal
HP1502401_N10,smartseq2,ductal
HP1502401_J24,smartseq2,ductal
HP1502401_M16,smartseq2,ductal
HP1502401_I21,smartseq2,ductal
HP1502401_N16,smartseq2,ductal
HP1504101T2D_B8,smartseq2,ductal
HP1504101T2D_E19,smartseq2,ductal
HP1504101T2D_H18,smartseq2,ductal
HP1504101T2D_O24,smartseq2,ductal
HP1504901_J10,smartseq2,ductal
HP1504901_O11,smartseq2,ductal
HP1504901_P11,smartseq2,ductal
HP1504901_F8,smartseq2,ductal
HP1504901_N18,smartseq2,ductal
HP1504901_I10,smartseq2,ductal
HP1504901_O14,smartseq2,ductal
HP1504901_P7,smartseq2,ductal
HP1504901_J13,smartseq2,ductal
HP1504901_E6,smartseq2,ductal
HP1504901_J15,smartseq2,ductal
HP1504901_L16,smartseq2,ductal
HP1504901_B14,smartseq2,ductal
HP1504901_K23,smartseq2,ductal
HP1504901_G11,smartseq2,ductal
HP1504901_J5,smartseq2,ductal
HP1506401_G2,smartseq2,ductal
HP1506401_O2,smartseq2,ductal
HP1506401_N10,smartseq2,ductal
HP1506401_D15,smartseq2,ductal
HP1506401_D21,smartseq2,ductal
HP1506401_F7,smartseq2,ductal
HP1506401_G21,smartseq2,ductal
HP1506401_B17,smartseq2,ductal
HP1506401_J5,smartseq2,ductal
HP1506401_M16,smartseq2,ductal
HP1506401_A18,smartseq2,ductal
HP1506401_C12,smartseq2,ductal
HP1506401_E6,smartseq2,ductal
HP1506401_A13,smartseq2,ductal
HP1506401_H4,smartseq2,ductal
HP1506401_O4,smartseq2,ductal
HP1506401_L21,smartseq2,ductal
HP1506401_I24,smartseq2,ductal
HP1506401_F21,smartseq2,ductal
HP1506401_J8,smartseq2,ductal
HP1506401_K17,smartseq2,ductal
HP1506401_N16,smartseq2,ductal
HP1506401_D8,smartseq2,ductal
HP1506401_H7,smartseq2,ductal
HP1506401_M21,smartseq2,ductal
HP1506401_P11,smartseq2,ductal
HP1506401_L10,smartseq2,ductal
HP1506401_P5,smartseq2,ductal
HP1506401_D10,smartseq2,ductal
HP1506401_L20,smartseq2,ductal
HP1506401_C17,smartseq2,ductal
HP1506401_J7,smartseq2,ductal
HP1506401_D2,smartseq2,ductal
HP1506401_G18,smartseq2,ductal
HP1506401_E17,smartseq2,ductal
HP1506401_G19,smartseq2,ductal
HP1506401_L4,smartseq2,ductal
HP1506401_L13,smartseq2,ductal
HP1506401_H6,smartseq2,ductal
HP1506401_F10,smartseq2,ductal
HP1506401_I4,smartseq2,ductal
HP1506401_D17,smartseq2,ductal
HP1506401_P22,smartseq2,ductal
HP1506401_O8,smartseq2,ductal
HP1506401_I21,smartseq2,ductal
HP1506401_F19,smartseq2,ductal
HP1506401_A20,smartseq2,ductal
HP1506401_P18,smartseq2,ductal
HP1506401_L1,smartseq2,ductal
HP1506401_G20,smartseq2,ductal
HP1506401_A4,smartseq2,ductal
HP1506401_P1,smartseq2,ductal
HP1506401_J20,smartseq2,ductal
HP1506401_P21,smartseq2,ductal
HP1506401_H2,smartseq2,ductal
HP1506401_K19,smartseq2,ductal
HP1506401_C16,smartseq2,ductal
HP1506401_K4,smartseq2,ductal
HP1506401_F23,smartseq2,ductal
HP1506401_P9,smartseq2,ductal
HP1506401_K16,smartseq2,ductal
HP1506401_H23,smartseq2,ductal
HP1506401_I16,smartseq2,ductal
HP1506401_I3,smartseq2,ductal
HP1506401_B24,smartseq2,ductal
HP1506401_G23,smartseq2,ductal
HP1506401_N17,smartseq2,ductal
HP1506401_D18,smartseq2,ductal
HP1506401_M11,smartseq2,ductal
HP1506401_A12,smartseq2,ductal
HP1506401_J22,smartseq2,ductal
HP1506401_E19,smartseq2,ductal
HP1506401_H9,smartseq2,ductal
HP1506401_D22,smartseq2,ductal
HP1506401_J21,smartseq2,ductal
HP1506401_P4,smartseq2,ductal
HP1506401_B18,smartseq2,ductal
HP1506401_B23,smartseq2,ductal
HP1506401_D1,smartseq2,ductal
HP1506401_D7,smartseq2,ductal
HP1507101_J15,smartseq2,ductal
HP1507101_K16,smartseq2,ductal
HP1507101_G10,smartseq2,ductal
HP1507101_H16,smartseq2,ductal
HP1507101_N17,smartseq2,ductal
HP1507101_F15,smartseq2,ductal
HP1507101_O12,smartseq2,ductal
HP1507101_N8,smartseq2,ductal
HP1507101_P1,smartseq2,ductal
HP1508501T2D_K2,smartseq2,ductal
HP1508501T2D_G2,smartseq2,ductal
HP1508501T2D_I1,smartseq2,ductal
HP1508501T2D_C2,smartseq2,ductal
HP1508501T2D_G3,smartseq2,ductal
HP1508501T2D_G1,smartseq2,ductal
HP1508501T2D_K13,smartseq2,ductal
HP1508501T2D_N1,smartseq2,ductal
HP1508501T2D_B18,smartseq2,ductal
HP1508501T2D_C6,smartseq2,ductal
HP1508501T2D_O3,smartseq2,ductal
HP1508501T2D_M17,smartseq2,ductal
HP1508501T2D_M3,smartseq2,ductal
HP1508501T2D_L20,smartseq2,ductal
HP1508501T2D_L8,smartseq2,ductal
HP1508501T2D_P14,smartseq2,ductal
HP1508501T2D_F4,smartseq2,ductal
HP1508501T2D_F12,smartseq2,ductal
HP1508501T2D_N9,smartseq2,ductal
HP1508501T2D_B17,smartseq2,ductal
HP1508501T2D_J11,smartseq2,ductal
HP1508501T2D_N7,smartseq2,ductal
HP1508501T2D_M15,smartseq2,ductal
HP1508501T2D_K22,smartseq2,ductal
HP1508501T2D_H17,smartseq2,ductal
HP1508501T2D_M22,smartseq2,ductal
HP1508501T2D_H20,smartseq2,ductal
HP1508501T2D_F8,smartseq2,ductal
HP1508501T2D_E15,smartseq2,ductal
HP1508501T2D_N19,smartseq2,ductal
HP1508501T2D_B19,smartseq2,ductal
HP1508501T2D_N17,smartseq2,ductal
HP1508501T2D_N2,smartseq2,ductal
HP1508501T2D_N22,smartseq2,ductal
HP1508501T2D_C24,smartseq2,ductal
HP1508501T2D_H13,smartseq2,ductal
HP1508501T2D_L21,smartseq2,ductal
HP1508501T2D_E7,smartseq2,ductal
HP1508501T2D_I11,smartseq2,ductal
HP1508501T2D_K7,smartseq2,ductal
HP1508501T2D_O9,smartseq2,ductal
HP1508501T2D_I17,smartseq2,ductal
HP1508501T2D_L11,smartseq2,ductal
HP1508501T2D_G14,smartseq2,ductal
HP1508501T2D_J13,smartseq2,ductal
HP1508501T2D_A7,smartseq2,ductal
HP1508501T2D_P12,smartseq2,ductal
HP1508501T2D_C19,smartseq2,ductal
HP1508501T2D_E17,smartseq2,ductal
HP1508501T2D_H9,smartseq2,ductal
HP1508501T2D_F15,smartseq2,ductal
HP1508501T2D_C21,smartseq2,ductal
HP1508501T2D_C15,smartseq2,ductal
HP1508501T2D_N15,smartseq2,ductal
HP1508501T2D_L23,smartseq2,ductal
HP1508501T2D_B24,smartseq2,ductal
HP1508501T2D_O8,smartseq2,ductal
HP1508501T2D_D24,smartseq2,ductal
HP1508501T2D_K15,smartseq2,ductal
HP1508501T2D_J22,smartseq2,ductal
HP1508501T2D_N23,smartseq2,ductal
HP1508501T2D_A17,smartseq2,ductal
HP1508501T2D_L24,smartseq2,ductal
HP1508501T2D_C11,smartseq2,ductal
HP1508501T2D_C18,smartseq2,ductal
HP1508501T2D_O12,smartseq2,ductal
HP1508501T2D_J14,smartseq2,ductal
HP1508501T2D_L5,smartseq2,ductal
HP1508501T2D_M23,smartseq2,ductal
HP1508501T2D_N10,smartseq2,ductal
HP1508501T2D_K23,smartseq2,ductal
HP1508501T2D_I4,smartseq2,ductal
HP1508501T2D_N6,smartseq2,ductal
HP1508501T2D_J16,smartseq2,ductal
HP1508501T2D_G13,smartseq2,ductal
HP1508501T2D_I12,smartseq2,ductal
HP1508501T2D_E11,smartseq2,ductal
HP1508501T2D_I13,smartseq2,ductal
HP1508501T2D_L9,smartseq2,ductal
HP1508501T2D_E9,smartseq2,ductal
HP1508501T2D_D22,smartseq2,ductal
HP1508501T2D_E16,smartseq2,ductal
HP1508501T2D_I21,smartseq2,ductal
HP1508501T2D_K3,smartseq2,ductal
HP1508501T2D_N8,smartseq2,ductal
HP1508501T2D_J15,smartseq2,ductal
HP1509101_E3,smartseq2,ductal
HP1509101_J22,smartseq2,ductal
HP1509101_K19,smartseq2,ductal
HP1509101_M14,smartseq2,ductal
HP1509101_K15,smartseq2,ductal
HP1509101_A24,smartseq2,ductal
HP1509101_B9,smartseq2,ductal
HP1509101_P17,smartseq2,ductal
HP1509101_P9,smartseq2,ductal
HP1509101_L13,smartseq2,ductal
HP1509101_J11,smartseq2,ductal
HP1509101_D17,smartseq2,ductal
HP1509101_N7,smartseq2,ductal
HP1509101_F24,smartseq2,ductal
HP1509101_F2,smartseq2,ductal
HP1509101_B24,smartseq2,ductal
HP1509101_M16,smartseq2,ductal
HP1509101_P6,smartseq2,ductal
HP1509101_L3,smartseq2,ductal
HP1509101_J9,smartseq2,ductal
HP1509101_B19,smartseq2,ductal
HP1509101_D23,smartseq2,ductal
HP1509101_G4,smartseq2,ductal
HP1509101_P22,smartseq2,ductal
HP1509101_E24,smartseq2,ductal
HP1509101_G10,smartseq2,ductal
HP1509101_J23,smartseq2,ductal
HP1509101_I12,smartseq2,ductal
HP1509101_O14,smartseq2,ductal
HP1509101_L16,smartseq2,ductal
HP1509101_K10,smartseq2,ductal
HP1509101_B23,smartseq2,ductal
HP1509101_I16,smartseq2,ductal
HP1509101_A8,smartseq2,ductal
HP1509101_C21,smartseq2,ductal
HP1509101_P5,smartseq2,ductal
HP1509101_N6,smartseq2,ductal
HP1509101_N10,smartseq2,ductal
HP1509101_O17,smartseq2,ductal
HP1509101_P8,smartseq2,ductal
HP1509101_C6,smartseq2,ductal
HP1509101_F22,smartseq2,ductal
HP1509101_F7,smartseq2,ductal
HP1509101_E10,smartseq2,ductal
HP1509101_E9,smartseq2,ductal
HP1509101_A17,smartseq2,ductal
HP1509101_H20,smartseq2,ductal
HP1509101_D21,smartseq2,ductal
HP1509101_I6,smartseq2,ductal
HP1525301T2D_P14,smartseq2,ductal
HP1525301T2D_O14,smartseq2,ductal
HP1525301T2D_H14,smartseq2,ductal
HP1525301T2D_P1,smartseq2,ductal
HP1525301T2D_K16,smartseq2,ductal
HP1525301T2D_C3,smartseq2,ductal
HP1525301T2D_D1,smartseq2,ductal
HP1525301T2D_I18,smartseq2,ductal
HP1525301T2D_M11,smartseq2,ductal
HP1525301T2D_I23,smartseq2,ductal
HP1525301T2D_K14,smartseq2,ductal
HP1525301T2D_J7,smartseq2,ductal
HP1525301T2D_C4,smartseq2,ductal
HP1525301T2D_J21,smartseq2,ductal
HP1525301T2D_C6,smartseq2,ductal
HP1525301T2D_G3,smartseq2,ductal
HP1525301T2D_E11,smartseq2,ductal
HP1525301T2D_N4,smartseq2,ductal
HP1525301T2D_B24,smartseq2,ductal
HP1525301T2D_O20,smartseq2,ductal
HP1525301T2D_G13,smartseq2,ductal
HP1525301T2D_L23,smartseq2,ductal
HP1525301T2D_I1,smartseq2,ductal
HP1525301T2D_C24,smartseq2,ductal
HP1525301T2D_G14,smartseq2,ductal
HP1525301T2D_L1,smartseq2,ductal
HP1525301T2D_I10,smartseq2,ductal
HP1525301T2D_G20,smartseq2,ductal
HP1525301T2D_H24,smartseq2,ductal
HP1525301T2D_P13,smartseq2,ductal
HP1525301T2D_D2,smartseq2,ductal
HP1525301T2D_I3,smartseq2,ductal
HP1525301T2D_K21,smartseq2,ductal
HP1525301T2D_H3,smartseq2,ductal
HP1525301T2D_N5,smartseq2,ductal
HP1525301T2D_A17,smartseq2,ductal
HP1525301T2D_C13,smartseq2,ductal
HP1525301T2D_I19,smartseq2,ductal
HP1525301T2D_J15,smartseq2,ductal
HP1525301T2D_P21,smartseq2,ductal
HP1525301T2D_P5,smartseq2,ductal
HP1525301T2D_F21,smartseq2,ductal
HP1525301T2D_A19,smartseq2,ductal
HP1525301T2D_O7,smartseq2,ductal
