cell_id,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,latent_64
cell_0162,0.1545002,-0.16842178,-0.16911119,0.059157252,-0.031095952,-0.044865597,-0.07869818,0.14267847,-0.06711547,-0.07009667,0.1935052,0.08710617,-0.08011619,0.18352284,0.25800928,0.06696605,0.21323727,-0.18080607,0.07841346,0.26618695,0.09794995,0.10859748,0.039305165,-0.028379299,-0.066263795,0.045875635,0.047924954,-0.1964087,-0.14212081,-0.02567396,0.060638655,0.1502893,0.05432817,0.13636597,0.011337476,0.021616114,-0.1337431,-0.0582335,-0.25941718,0.1833406,0.1762755,-0.01902196,-0.011221493,-0.151011,-0.15969847,-0.056192737,0.14575045,0.026741995,0.05231009,0.1935502,0.093658745,-0.10003452,-0.06938587,-0.21720944,0.15124702,-0.077527106,0.0036699823,0.077915914,-0.084137104,0.059154835,0.030048775,0.1412344,0.09368197,0.1080571
cell_0163,0.11591709,-0.13030495,-0.14164184,0.003062061,0.0012018032,0.003464869,-0.06660908,0.058172256,-0.10842336,-0.027450722,0.17101406,0.13974077,-0.07453732,0.22895953,0.18743841,0.09832636,0.1912633,-0.20394841,0.08904725,0.24557817,0.13237807,0.1335644,0.0018220006,-0.011567449,-0.14101759,0.06813944,0.013652777,-0.2356956,-0.19212614,-0.079472646,0.05220629,0.1929212,0.047249276,0.18291435,0.02427738,0.027159669,-0.22142279,-0.07893376,-0.23875591,0.134358,0.20835294,0.0013897305,0.00013008794,-0.1072411,-0.14545017,0.019064251,0.0905139,0.010564435,-0.0062696864,0.17650603,0.09662205,-0.104482986,-0.05894309,-0.26868662,0.12742138,-0.04092267,0.0033678804,0.010933392,-0.045436226,0.037984874,0.050165668,0.117994696,0.040676937,0.11590998
cell_0164,0.03318678,-0.15075956,-0.18985236,0.023133507,0.053203624,0.02735491,-0.102391824,0.16100216,-0.09573143,-0.024864672,0.18816413,0.16580018,-0.10269283,0.16174084,0.21089758,0.03515618,0.21386018,-0.220903,0.05797392,0.15747559,0.1181578,0.14492957,-0.028430613,-0.009817417,-0.05348274,0.05973634,0.0667227,-0.1756213,-0.15976349,-0.12948817,0.009633358,0.19426632,0.07363345,0.12053851,0.016462885,0.0045322683,-0.16402218,-0.08322428,-0.26958132,0.17578396,0.22400373,0.03976466,-0.08011459,-0.016272988,-0.13236496,-0.023802664,0.104403116,-0.07871369,0.050395545,0.18814205,0.07688624,-0.16699274,-0.039082758,-0.20376173,0.15175858,-0.10857,-0.011880096,0.041664064,-0.01831961,-0.03944391,0.10882366,0.16935605,0.043198124,0.13064075
cell_0165,0.14689499,-0.14589567,-0.1688906,-0.010974353,0.082962796,-0.090866126,-0.15978889,0.11743263,-0.07588325,-0.012492654,0.15769261,0.11174901,-0.14341566,0.113130674,0.23262177,0.09593468,0.20458253,-0.14720052,0.07771191,0.23064257,0.10599969,0.12555045,0.04900113,0.005054463,-0.0240368,-0.023725716,0.026009249,-0.20793492,-0.097038895,-0.11424177,0.06505265,0.15880595,0.09644615,0.09655548,-0.01624754,0.0427879,-0.12889741,-0.09168314,-0.24731067,0.17636296,0.18121974,0.019970365,0.03886712,-0.1433931,-0.18772563,-0.014258803,0.15022129,-0.059309408,0.09175312,0.15594797,0.10844054,-0.14922911,0.042404015,-0.20382097,0.20741318,-0.14735019,0.025033886,0.045281444,-0.09550572,0.014872146,0.03645319,0.12882955,0.068576336,0.14348015
cell_0166,0.060213972,-0.11685385,-0.16973619,0.009534746,0.033876993,0.01898319,-0.045870967,0.17268611,-0.107950985,-0.06638098,0.19958213,0.20522042,-0.103778735,0.18095213,0.20861216,0.029874105,0.21599807,-0.21012458,0.089307904,0.23476008,0.081788816,0.10581514,0.009005137,0.050118025,-0.12028195,0.054871336,0.035658427,-0.15945232,-0.13968693,-0.11401888,0.026324693,0.17175192,0.062245633,0.11013941,-0.049816724,-0.09177731,-0.15800741,-0.1363874,-0.23646921,0.19370145,0.16539566,0.034256324,-0.08402528,0.002102711,-0.1865768,-0.03486304,0.10456331,-0.048586965,0.052348692,0.20947541,0.091112725,-0.11470086,-0.024961693,-0.18943892,0.10688909,-0.08592475,-0.041579485,0.036214717,-0.08476636,0.03778267,0.14047247,0.19673386,0.027628975,0.10058526
cell_0167,0.10637071,-0.15853296,-0.18130858,0.026141107,-0.03091912,-0.037626475,-0.05599713,0.14418787,-0.06708982,-0.05313778,0.17480531,0.095699444,-0.08610173,0.14139044,0.21485086,0.08804421,0.14068063,-0.21046256,0.043344043,0.24452919,0.11378099,0.13797069,-0.0184294,-0.033467565,-0.06871447,0.042393964,0.033303447,-0.24330817,-0.14549296,-0.067590944,0.007973458,0.16892709,0.049771983,0.12565748,0.004268141,-0.037965145,-0.10893352,-0.0111395875,-0.23572026,0.14750743,0.23651296,-0.010187786,-0.021674696,-0.13026413,-0.15579844,-0.032738674,0.13018905,-0.021301085,0.0958617,0.2247111,0.14455791,-0.110876635,-0.065074414,-0.25500518,0.19453123,-0.074526995,0.0076672286,0.066977516,-0.07940365,0.059955593,0.05939463,0.16041452,0.040009174,0.1373652
cell_0168,0.15706249,-0.11342623,-0.14565052,0.0032702922,-0.0034023395,-0.056556184,-0.06432326,0.0758902,-0.089100756,0.0017645886,0.16410172,0.13127328,-0.119068295,0.13352948,0.271021,0.009944861,0.24802798,-0.23567891,0.028307727,0.2608418,-0.0070350333,0.09105643,-0.01663162,-0.0009126968,-0.10069162,-0.011235074,0.022778403,-0.22597317,-0.096941866,-0.084754325,0.008103282,0.18526672,0.0259994,0.062882565,-0.0491536,-0.056571547,-0.15709178,-0.09412406,-0.2635128,0.21889368,0.15323688,-0.0445634,-0.10227632,-0.068245284,-0.1517694,-0.009670606,0.0832776,0.02167266,-0.02632263,0.22027941,0.094100304,-0.13719235,-0.04010673,-0.27131775,0.17927802,-0.039081465,-0.076192565,0.00712949,-0.0016869308,0.057990465,0.10113603,0.117948376,0.033899475,0.10287905
cell_0169,0.18126395,-0.13350075,-0.13688965,0.0008829625,0.08536454,-0.025654783,-0.05962263,0.08984579,-0.16836102,-0.015712025,0.17259698,0.120825894,-0.11427865,0.18845949,0.22559303,0.11939292,0.18035829,-0.24283448,0.061240822,0.2152297,0.030667374,0.14764035,-0.008494794,0.029140001,-0.0548966,0.031083254,-0.043821234,-0.16363335,-0.1412436,-0.117019355,0.03383912,0.20679535,0.1084931,0.1056197,-0.07297006,0.058543686,-0.16727822,-0.07133179,-0.30251005,0.12351158,0.13349986,0.033167336,-0.053043876,0.025749577,-0.22069885,-0.021763243,0.12316999,-0.09623289,0.010162937,0.117095746,0.17697676,-0.15608835,0.03457452,-0.18073247,0.16405979,-0.11557386,0.037589394,0.0028731509,-0.014433516,0.029980447,0.06482413,0.15027294,0.0095941,0.09099548
cell_0170,0.14203154,-0.18221678,-0.18701297,0.030077238,0.028647251,-0.08340125,-0.12824914,0.15245661,-0.0915285,-0.027972693,0.21190251,0.1016029,-0.108755454,0.1282557,0.21781406,0.069054164,0.18475078,-0.1533327,0.06202933,0.21234675,0.12396782,0.054464348,0.043509103,0.020627765,0.014171136,0.045124903,0.06727984,-0.21081728,-0.12993196,-0.1410855,0.033090234,0.16174096,0.04908529,0.084085494,-0.009833713,0.076825544,-0.15659605,-0.026064076,-0.26285017,0.16419512,0.23653755,-0.018781086,-0.004533481,-0.088548474,-0.13978826,-0.0022335663,0.16775072,-0.041167136,0.076337256,0.17889635,0.1581406,-0.12304951,-0.007147574,-0.2267482,0.19603644,-0.12861474,0.02112348,0.022789832,-0.050941497,-0.025301721,0.030327698,0.11743873,0.023765163,0.14746779
cell_0171,0.083713405,-0.14036907,-0.17800492,0.02827221,0.07075764,-0.045921676,-0.077181384,0.092445076,-0.15769635,0.03779065,0.20851873,0.07040092,-0.095422536,0.11016032,0.23956324,0.04851811,0.16833891,-0.18213458,0.048170824,0.20512612,0.09530774,0.17324804,0.021462286,0.08349425,-0.023370218,0.027497163,0.03786816,-0.2819245,-0.06436409,-0.11183494,-0.03350227,0.17581874,0.0890538,0.055685803,-0.059117414,0.017987778,-0.20571083,0.0019897185,-0.27659696,0.1529778,0.16747712,0.047938336,-0.07338671,-0.080578,-0.16395131,-0.057668883,0.13170752,-0.09764505,0.15235505,0.12475679,0.06979127,-0.12645662,-0.0015363613,-0.2438826,0.21453618,-0.13523707,0.022644443,0.0051174187,-0.088589735,-0.005273183,0.0629605,0.08812448,0.0648943,0.12627302
cell_0172,0.11184472,-0.12902422,-0.14234416,0.07069269,-0.00044048444,-0.06643731,-0.073850654,0.11835904,-0.09827906,-0.119082995,0.23417401,0.11232156,-0.09909749,0.20163107,0.2190239,0.06913147,0.17227058,-0.21288228,0.06258516,0.2705089,0.109906726,0.1351809,-0.031832125,0.020886555,-0.093369134,0.02936435,0.016688785,-0.16901048,-0.12815933,-0.099582955,0.06975776,0.12971197,0.059807196,0.15561537,-0.03202925,-0.037763815,-0.15920088,-0.07452918,-0.24170685,0.17643327,0.24125999,0.024128538,-0.005810968,-0.0506578,-0.14107609,-0.021975106,0.10595042,-0.05672415,0.09620366,0.1887907,0.09226585,-0.10581466,-0.06533313,-0.2215665,0.11702761,-0.09802751,0.021321127,0.062149014,-0.08714341,-0.007875828,0.017232286,0.19154039,0.032833245,0.13645929
cell_0173,0.14234532,-0.16767052,-0.2007404,-0.021004416,0.03321833,-0.02627001,-0.122449085,0.15064487,-0.041373257,-0.03826862,0.18101594,0.10714327,-0.061893255,0.13569622,0.21936417,0.089091465,0.21744199,-0.14478895,0.0797917,0.25091758,0.14326409,0.14404121,0.0073724417,-0.03677975,-0.0681628,0.052680466,0.05039142,-0.19750002,-0.15422733,-0.09451848,0.058468364,0.14632191,0.08087075,0.14427218,-0.003347213,0.019506373,-0.16136973,-0.0672487,-0.23814216,0.17238125,0.22113144,-0.004040448,0.0012424107,-0.06845837,-0.15889642,-0.004966275,0.12628634,-0.034855194,0.08355437,0.16805431,0.12160609,-0.13678192,-0.016245404,-0.22361033,0.18228531,-0.1311843,0.012400731,0.088628605,-0.05505144,0.012935872,0.026704451,0.14613223,0.06926928,0.10316315
cell_0174,0.15831746,-0.09348536,-0.1507074,0.06299372,-0.00430117,-0.0467087,-0.054333135,0.15890855,-0.08024583,-0.03798234,0.21136501,0.17450342,-0.12686418,0.16124061,0.22436684,0.07681775,0.22308314,-0.18941909,0.0533752,0.29020825,0.057280246,0.10923862,0.011353558,0.0012621662,-0.076774694,0.031217199,-0.00211665,-0.19820121,-0.16119163,-0.09822839,0.07394607,0.18719053,0.05177428,0.12729192,0.006248217,-0.008588632,-0.16599199,-0.05712706,-0.22379276,0.1883686,0.1897668,-0.049118385,-0.033383187,-0.10657402,-0.1533125,-0.01924257,0.118221425,-0.038840353,0.016499918,0.25191665,0.10535218,-0.081793025,-0.033360265,-0.22214918,0.15108986,-0.0726981,-0.001595189,0.030754773,-0.028670507,-0.009425968,0.0704051,0.095597126,0.010826603,0.12491291
cell_0175,0.1271388,-0.19286366,-0.17483439,0.029836359,-0.0015749261,-0.01854282,-0.094192326,0.21496399,-0.018894183,-0.05194732,0.11455439,0.16201746,-0.052717615,0.18112433,0.1891723,0.07419728,0.20419733,-0.18315181,0.020621052,0.2503185,0.08811164,0.13798423,0.06729644,0.007987821,-0.03178337,0.018059498,0.03928571,-0.15676875,-0.19598956,-0.08418626,0.005859777,0.17705595,0.055074126,0.138685,0.008087856,-0.017229255,-0.13590257,-0.079158515,-0.2098038,0.19233358,0.19249827,-0.029274583,0.012985734,-0.123345815,-0.118931346,-0.0043275002,0.12658307,-0.0038337947,0.07243968,0.1652219,0.14392014,-0.10412159,-0.049551032,-0.27487442,0.16701843,-0.10434991,-0.039086904,0.101363316,-0.09182613,0.07546012,0.1016509,0.11345544,0.0421196,0.15071572
cell_0176,0.09795896,-0.15464048,-0.17256807,-0.002826373,-0.04919423,-0.062690735,-0.12707932,0.13380748,-0.07232451,0.010438897,0.18312731,0.15033746,-0.14874515,0.13033102,0.24026844,0.066450655,0.16903202,-0.21513523,0.04571726,0.27793428,0.07022021,0.07274545,-0.028932048,0.0011043838,-0.11537549,0.052160643,0.017709201,-0.21233588,-0.119972214,-0.03876664,-0.022506041,0.15964998,0.03835563,0.19483382,-0.010831573,-0.04679637,-0.18420768,-0.04773388,-0.22443295,0.23300128,0.21423651,-0.000531158,-0.092153236,-0.058185156,-0.14543448,-0.016254477,0.10990994,-0.0048167696,0.061175644,0.17266093,0.067556866,-0.1024975,0.03035455,-0.23808314,0.16277339,-0.10325345,0.0018244969,0.018163325,-0.064315386,0.080487974,0.073138766,0.14832354,0.014697327,0.09585147
cell_0177,0.13702771,-0.14489605,-0.1701011,-0.04134445,0.047276106,0.004565613,-0.10674879,0.12007795,-0.0092507135,0.031003578,0.18028802,0.13306658,-0.08068691,0.106992975,0.24403705,0.08977547,0.1504617,-0.1685833,0.11625622,0.26951844,0.07263638,0.06831375,0.046283886,0.012662168,-0.102340244,0.05171287,0.083130285,-0.18766946,-0.2056925,-0.094127126,0.022476817,0.14878567,0.08192932,0.17346865,-0.05252101,-0.03754686,-0.17102088,-0.129233,-0.15245788,0.22050045,0.21357091,-0.04163151,-0.020966427,-0.0024190173,-0.14510745,0.05681325,0.14897826,0.006946679,0.076256,0.18001468,0.15980802,-0.13283437,-0.03174386,-0.2401169,0.15770017,-0.08152758,-0.0554567,0.020477477,-0.02002281,0.06335021,0.12363645,0.11740676,0.032797873,0.15295203
cell_0178,0.11394214,-0.11569591,-0.11432133,0.044208355,-0.0025682868,0.0057159946,-0.064818315,0.11049414,-0.06536853,-0.024258517,0.22560015,0.118353024,-0.102906495,0.18124078,0.22238195,0.0021777793,0.25100932,-0.1929891,0.10097427,0.26386857,0.09090693,0.10628114,-0.02460437,0.05148745,-0.14039512,0.06498991,0.06677487,-0.14756498,-0.19102585,-0.11266686,-0.00015338957,0.21216989,0.029512675,0.15567315,-0.07565475,-0.06120255,-0.16539107,-0.133654,-0.22389874,0.24216126,0.14227313,0.010176311,-0.085115045,0.021714214,-0.12755091,-0.0439066,0.1002286,-0.01511655,-0.0074135056,0.2159816,0.07105354,-0.102246694,-0.050781578,-0.2267507,0.12035618,-0.066842206,-0.074311435,0.023250345,-0.01676495,0.00055221864,0.17739484,0.079935655,0.016944975,0.08658741
cell_0179,0.02009524,-0.07829124,-0.10252181,-0.030740999,0.015532707,0.068879075,-0.04912449,0.14682783,-0.089574836,-0.07477788,0.1584734,0.19438323,-0.15366952,0.15413581,0.22161345,0.008480681,0.15306632,-0.24877897,0.038436346,0.22918686,0.0747399,0.07903709,0.014005667,-0.025697328,-0.07739015,0.06558751,0.06562528,-0.1848474,-0.14654908,-0.092794865,-0.07219514,0.21202815,0.09236763,0.10544553,-0.035669032,-0.12295319,-0.15860799,-0.12996008,-0.24914934,0.19458877,0.22682443,0.0042408593,-0.14218591,-0.074191175,-0.13613892,-0.034368694,0.14564437,0.028949196,0.037433106,0.25855213,0.049422618,-0.06348258,-0.04943585,-0.18632832,0.080174804,-0.035750307,-0.0912147,0.1233355,-0.024620919,0.06177242,0.16717708,0.12769036,0.05218256,0.08629036
cell_0180,0.05197522,-0.15773763,-0.1828557,0.05907645,0.010908177,-0.024593133,-0.105776876,0.17166218,-0.11698825,-0.04033457,0.19917166,0.14349002,-0.08926254,0.14812487,0.20157164,0.10200304,0.21033879,-0.17015862,0.05892266,0.26668432,0.10612241,0.08415041,0.016004784,0.041263483,-0.07427155,0.040829025,0.07074938,-0.19187182,-0.06330236,-0.13682503,0.0063892454,0.1593778,0.04489695,0.14662413,-0.028290592,-0.046706907,-0.16417243,-0.101464964,-0.23904538,0.16556215,0.22215807,0.035963546,0.0031475597,-0.12187056,-0.11524122,-0.077411585,0.124764584,-0.033404738,0.097136594,0.17246582,0.096758716,-0.12114459,0.032311376,-0.2630724,0.17226687,-0.0634385,-0.05777506,0.05893023,-0.04614771,0.033334393,0.0061375927,0.1889705,0.0057056895,0.09780486
cell_0181,0.08588105,-0.12599264,-0.15188536,0.010312055,0.024107354,-0.01088225,-0.0813431,0.15137851,-0.13697456,-0.0740501,0.24567592,0.19005215,-0.083128914,0.17636533,0.2357286,0.04568033,0.26427585,-0.21331358,0.107055,0.2204325,0.058403894,0.1262238,-0.012178723,0.020916972,-0.09070199,0.06711204,0.0515968,-0.19487095,-0.07772883,-0.050127752,0.016263438,0.17824437,0.0016601933,0.14563581,0.0004172603,-0.038235147,-0.16487889,-0.13807772,-0.21238162,0.15872516,0.23384754,-0.009888542,-0.029609006,-0.03879722,-0.17392087,-0.028879149,0.12414664,-0.03400837,0.023828806,0.19408636,0.07386344,-0.09353976,-0.021702256,-0.21788536,0.11958104,-0.06934938,-0.059981234,0.017543383,-0.034871146,0.011065489,0.11372691,0.15638079,0.017820189,0.10573944
cell_0182,0.18225437,-0.15145557,-0.17682186,0.03349776,-0.005686468,-0.00971945,-0.07250799,0.17078522,-0.048163943,-0.08431729,0.1750257,0.13716178,-0.08196344,0.18793863,0.26816306,0.05759469,0.21846104,-0.18154529,0.10887346,0.23594907,0.045144532,0.10372993,0.027843155,-0.011279198,-0.06372246,0.05015491,-0.0035491826,-0.16914615,-0.13454325,-0.032275517,0.1028797,0.18585293,0.08443427,0.13711819,-0.00044100283,0.011408282,-0.14450145,-0.05119246,-0.24727976,0.16128546,0.16885416,-0.017708134,-0.017574757,-0.08664515,-0.19878536,-0.010740272,0.15732744,-0.016083024,0.02255905,0.14926545,0.12065854,-0.09062509,-0.008198126,-0.21787475,0.13930087,-0.15821324,0.03644573,0.04565615,-0.051367387,0.04816137,0.06377092,0.15175134,0.09076264,0.14191486
cell_0183,0.15852262,-0.14061476,-0.18439192,0.057138782,-0.030998936,-0.014338789,-0.1282185,0.13988055,-0.036950648,-0.03704694,0.21264946,0.1668554,-0.085645474,0.13040374,0.24568616,0.05513206,0.20603074,-0.161146,0.011665273,0.27235675,0.07884269,0.07413846,0.023469009,-0.020835087,-0.09054903,0.034948647,0.048700396,-0.22089107,-0.12021038,-0.11157287,0.03770636,0.1661871,-0.01608745,0.18216701,-0.029874178,-0.0076289717,-0.23004994,-0.120078854,-0.22222431,0.18203142,0.18428601,-0.009705729,-0.066208735,-0.087876745,-0.16064735,-0.03222435,0.11755444,-0.017005922,0.0022098317,0.2058534,0.05856558,-0.093389325,-0.012822459,-0.24423552,0.12545273,-0.0707105,-0.038551744,0.008403241,-0.015214522,0.013983618,0.07884236,0.11930283,-0.042603817,0.12025913
cell_0184,0.1536262,-0.12898791,-0.1499057,0.0144633595,-0.05087563,-0.05703756,-0.041088134,0.1663975,-0.10042476,0.012712741,0.23588276,0.16425599,-0.13177201,0.18917194,0.28235894,0.0372935,0.25711006,-0.20435262,0.024835529,0.24904723,0.07341948,0.03764664,-0.05301035,-0.008658026,-0.10389255,0.05526903,0.0058249687,-0.20780985,-0.07954735,-0.082441606,0.11374679,0.19897367,0.02532147,0.114882514,0.017113376,-0.05521578,-0.09348569,-0.105651155,-0.20381476,0.1912608,0.1433972,-0.032368295,-0.02875765,-0.08575416,-0.13856223,-0.01711255,0.09953556,-0.057350837,0.035856873,0.23044586,0.06889164,-0.074210785,-0.01806795,-0.2270723,0.16349944,-0.09934473,-0.031715292,0.07026291,-0.034122307,-0.0035622485,0.03291232,0.14670442,-0.044743054,0.09624192
cell_0185,0.083907016,-0.15700005,-0.2180462,0.026298447,0.006358983,-0.01208273,-0.028028356,0.18050273,-0.067164496,0.024019133,0.14061499,0.16514574,-0.11245937,0.13418718,0.23780014,0.053242788,0.21008544,-0.17510423,0.029362155,0.23105578,0.12528227,0.14275606,-0.009029334,-0.08551121,-0.0595097,0.017778799,0.03373085,-0.24541302,-0.10382706,-0.06772981,0.0009491721,0.22153173,0.05705619,0.13644795,0.035493262,-0.037672434,-0.10561727,-0.02430157,-0.23090826,0.20572378,0.19243649,0.001834722,-0.06416358,-0.091427796,-0.12551631,-0.04969436,0.10297584,-0.028576422,0.08499522,0.18918906,0.08292881,-0.06510443,0.0056716055,-0.24985853,0.21519645,-0.13208443,0.0038034825,0.07523157,-0.02452952,0.052989352,0.078598544,0.13033763,-0.017703593,0.13476437
cell_0186,0.17410699,-0.17726256,-0.16196005,-0.00029963473,-0.025928713,-0.04875471,-0.09562736,0.11929948,-0.031184362,-0.07310111,0.13307303,0.14676413,-0.10739622,0.13456185,0.22956719,0.06701699,0.17376754,-0.22484614,0.12404076,0.23177098,0.1087905,0.093684375,0.021714224,-0.009978455,-0.10192573,0.03574529,0.03305813,-0.15595333,-0.20894916,-0.09579079,0.08895588,0.12343004,0.08940739,0.18054014,-0.023587933,-0.01718904,-0.17618766,-0.11471725,-0.21740153,0.16378996,0.19209504,0.0018481553,-0.025853172,-0.069482096,-0.171763,0.019972315,0.11254595,-0.05600744,0.06519165,0.18742983,0.17346999,-0.086105086,-0.041782606,-0.20686707,0.0850644,-0.13215868,-0.027502524,0.05980839,-0.06883438,0.037896294,0.08026897,0.16650188,0.09720006,0.14498323
cell_0187,0.16971447,-0.14345844,-0.17014961,0.049140096,0.0048945076,-0.016409935,-0.1272278,0.114277184,-0.015407117,0.012700801,0.19825642,0.14771643,-0.09017867,0.061790805,0.22865857,0.048380602,0.14349398,-0.13356277,0.030834055,0.26440716,0.085116066,0.18308611,0.01895265,0.030644089,-0.052384555,0.019682247,0.10718264,-0.17345022,-0.17317496,-0.114677854,0.012840186,0.14244848,0.079860546,0.141966,-0.01753729,0.007686462,-0.22528285,-0.07826904,-0.1957581,0.25120145,0.21428679,0.0033084569,-0.019418756,-0.12160594,-0.15049133,0.0051975017,0.13140944,-0.07677172,0.08593035,0.16709623,0.12498682,-0.13092493,-0.09700668,-0.22956455,0.17074616,-0.109837994,-0.035582166,0.07015277,-0.037951637,0.019853681,0.05652235,0.07606818,0.041030303,0.14049482
cell_0188,0.08946384,-0.100056075,-0.14490505,0.04998769,0.02053914,0.018563818,-0.089821585,0.14955235,-0.030295786,-0.07309333,0.22252582,0.121414006,-0.052504852,0.1253737,0.28060532,0.014570803,0.22935863,-0.19014296,0.07866054,0.24037784,0.10062123,0.07705307,0.00019298542,0.0211395,-0.028308291,0.07979654,0.048458677,-0.22163033,-0.096630126,-0.08300606,0.020777203,0.1912486,-0.00036307302,0.17064257,-0.036017038,-0.05407926,-0.16598982,-0.08248869,-0.3185812,0.18411893,0.21921,-0.014909635,-0.062465582,-0.09366104,-0.088445485,-0.024661465,0.14604968,-0.051670115,0.02317106,0.22253385,0.07953985,-0.13347825,-0.09741208,-0.20390421,0.12372343,-0.040822536,-0.046671513,0.03374969,-0.013067368,0.025908086,0.11677181,0.08936568,0.082131475,0.083618276
cell_0189,0.14053111,-0.14378102,-0.21372937,0.0048039053,0.015794542,-0.088558555,-0.16299617,0.15086369,-0.007079153,-0.07670222,0.09947976,0.12230787,-0.10076479,0.10418817,0.2496753,0.040078312,0.20614311,-0.16354463,0.050546773,0.25740936,0.07366531,0.08023715,-0.013375725,-0.04454749,-0.041026372,-0.008374331,0.11468236,-0.22098704,-0.0556587,-0.035518207,-0.05922711,0.09833187,0.026837405,0.13509823,0.0020715836,0.03370488,-0.13373697,-0.06460545,-0.2988626,0.22951946,0.19859529,-0.08035993,-0.052603986,-0.16316628,-0.12043989,-0.07090813,0.12001682,0.09521557,0.0332157,0.16775353,0.05606815,-0.13069624,-0.06182994,-0.23017642,0.18089795,-0.08704722,-0.042801376,0.1112199,-0.033510253,0.06025644,0.1443907,0.08078461,0.04957771,0.0976063
